001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
001,80000030,80000028,205,20283,3,000,00,00000000,000
011,80000030,8000002c,205,518023,3,000,00,00000000,000
001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
001,80000030,80000028,205,20283,3,000,00,00000000,000
011,80000030,8000002c,205,518023,3,000,00,00000000,000
001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
001,80000030,80000028,205,20283,3,000,00,00000000,000
011,80000030,8000002c,205,518023,3,000,00,00000000,000
001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
001,80000030,80000028,205,20283,3,000,00,00000000,000
011,80000030,8000002c,205,518023,3,000,00,00000000,000
001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
001,80000030,80000028,205,20283,3,000,00,00000000,000
011,80000030,8000002c,205,518023,3,000,00,00000000,000
001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
001,80000030,80000028,205,20283,3,000,00,00000000,000
011,80000030,8000002c,205,518023,3,000,00,00000000,000
001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
001,80000030,80000028,205,20283,3,000,00,00000000,000
011,80000030,8000002c,205,518023,3,000,00,00000000,000
001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
001,80000030,80000028,205,20283,3,000,00,00000000,000
011,80000030,8000002c,205,518023,3,000,00,00000000,000
001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
001,80000030,80000028,205,20283,3,000,00,00000000,000
011,80000030,8000002c,205,518023,3,000,00,00000000,000
001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
001,80000030,80000028,205,20283,3,000,00,00000000,000
011,80000030,8000002c,205,518023,3,000,00,00000000,000
001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
001,80000030,80000028,205,20283,3,000,00,00000000,000
011,80000030,8000002c,205,518023,3,000,00,00000000,000
001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
001,80000030,80000028,205,20283,3,000,00,00000000,000
011,80000030,8000002c,205,518023,3,000,00,00000000,000
001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
001,80000030,80000028,205,20283,3,000,00,00000000,000
011,80000030,8000002c,205,518023,3,000,00,00000000,000
001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
001,80000030,80000028,205,20283,3,000,00,00000000,000
011,80000030,8000002c,205,518023,3,000,00,00000000,000
001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
001,80000030,80000028,205,20283,3,000,00,00000000,000
011,80000030,8000002c,205,518023,3,000,00,00000000,000
001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
001,80000030,80000028,205,20283,3,000,00,00000000,000
011,80000030,8000002c,205,518023,3,000,00,00000000,000
001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
001,80000030,80000028,205,20283,3,000,00,00000000,000
011,80000030,8000002c,205,518023,3,000,00,00000000,000
001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
001,80000030,80000028,205,20283,3,000,00,00000000,000
011,80000030,8000002c,205,518023,3,000,00,00000000,000
001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
001,80000030,80000028,205,20283,3,000,00,00000000,000
011,80000030,8000002c,205,518023,3,000,00,00000000,000
001,80000030,80000032,205,fe029be3,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
011,80000042,8000003e,fe000ae3,518023,3,000,00,00000000,000
011,8000003a,80000036,ff00293,d05801b7,3,000,00,00000000,000
